Days,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
07/11/2018 06:00,400.2577574,656.2018988,1198.726922,1355.362771,622.0581254,1480.038905,1708.18831,1282.533475,260.2434445,63.36912614,934.7181548,291.4894957
07/11/2018 07:00,358.3280662,446.6724565,1531.232126,1358.717103,779.5478237,1414.080145,1698.148212,1124.010095,199.9314315,66.96804336,1041.094714,331.2391106
07/11/2018 08:00,335.160493,665.5785424,1225.613474,1459.917391,790.073151,1331.503776,1610.817252,1033.983736,238.9175998,113.2686122,1008.362486,272.3553461
07/11/2018 09:00,307.0356737,486.8807472,783.5854282,939.2108883,872.5178899,1519.182124,1545.671631,1067.846253,140.4232506,77.91529757,859.9214779,299.7427452
07/11/2018 10:00,356.6795299,507.4550052,1278.374463,1059.100829,833.1059243,1895.762828,1913.162358,1106.349877,122.4495287,91.24314898,928.6375313,312.8187775
07/11/2018 11:00,418.4841086,528.0881085,1696.012631,1096.883413,826.4885933,1967.841812,2095.334171,1181.060049,154.7287687,86.78607228,782.3172887,323.1015706
07/11/2018 12:00,490.4601092,639.133249,1478.372999,1153.599419,1033.748891,2096.349556,2156.328898,1581.731753,108.7637084,84.52412046,865.4986033,212.6193078
07/11/2018 13:00,532.3986473,770.3044412,1662.212864,1270.387737,895.8133185,1918.516681,2135.283091,1433.386371,195.7945793,73.14868366,1327.309484,189.3249095
07/11/2018 14:00,663.4801984,715.6435159,2227.540338,1607.652952,862.9672038,2047.340781,2424.697142,1655.761131,551.4888939,134.4834556,1416.634939,182.9272048
07/11/2018 15:00,989.6383764,412.9722328,2428.001962,1407.716755,1087.69722,2621.035015,2950.453382,1644.105825,479.8514454,285.0140026,1287.261321,250.0773146
07/11/2018 16:00,1063.671835,616.0833492,3487.766017,1690.745514,999.604054,2274.820011,2263.625841,1482.419515,308.0144002,232.3798489,1280.432786,204.1701759
07/11/2018 17:00,963.3983291,495.5127212,2598.306916,1443.005307,988.1928215,2104.659718,2083.635852,1769.480687,316.1052052,200.0488757,1216.632152,202.5143831
07/11/2018 18:00,1251.812071,835.3160436,2636.636384,1631.059553,959.9309433,1982.415722,1885.613392,1834.986357,390.5605357,208.266536,1207.360482,403.2266474
07/11/2018 19:00,957.3303206,593.4659341,2975.802422,1725.757594,904.9439831,2000.843061,1961.727295,1782.298095,431.6193222,134.0487905,1095.053403,475.287464
07/11/2018 20:00,669.8434588,766.4299259,2690.521974,2038.052495,980.5726835,1983.607833,2011.623766,1778.511325,548.2101935,110.4887074,1385.644427,188.0437515
07/11/2018 21:00,719.9439106,964.8850433,1929.239526,2247.370469,1134.202168,2348.161956,2695.165762,2106.746139,608.9199386,194.2359167,1260.65154,152.0573709
07/11/2018 22:00,844.5450287,965.1202619,2148.428763,2230.726738,983.0139608,2625.616267,2815.126473,2105.578113,433.2338121,128.361979,1178.88987,200.0656618
07/11/2018 23:00,628.5294611,263.4847463,2051.190461,1327.183437,994.3852767,2454.8109,2456.671894,2069.513204,467.5990195,159.3150546,1281.327143,170.0835569
08/11/2018 00:00,648.7299012,195.2056997,2055.295519,1592.96056,1016.390947,2464.329675,2601.455119,2615.711541,342.333154,201.2159734,1001.867032,174.2925546
08/11/2018 01:00,872.003264,199.0358541,1873.107085,1833.647099,720.1773382,2343.700114,2451.616867,2624.146802,306.9728897,131.2232267,838.1356417,161.9186388
08/11/2018 02:00,830.5240632,325.0449068,1904.783447,1706.017417,786.4423796,2364.91454,2501.965397,2213.021092,288.0236595,162.9143862,841.4117413,175.9229408
08/11/2018 03:00,934.7767145,545.3760443,2184.876371,1853.451908,730.8822359,2418.508324,2482.374103,2127.396557,260.9143736,109.3872412,751.6077175,277.7888458
08/11/2018 04:00,902.9567069,709.4018086,2023.913276,2059.752122,674.4804331,2454.382344,2407.876213,2001.043004,205.3135189,85.79032639,614.8489638,390.6775207
08/11/2018 05:00,1231.547834,695.3310554,3724.639847,1895.148599,746.5161517,2278.044309,2186.699823,1993.395559,216.7764739,101.2082235,638.6877748,257.5552309
08/11/2018 06:00,909.563489,650.8246586,2910.682838,1553.278857,822.1247615,2168.757615,2055.798294,1824.991433,166.3419806,130.8173064,603.0751142,273.2631634
08/11/2018 07:00,793.928935,508.8158322,2816.337429,1918.434426,844.2766728,2175.449284,2109.453787,1952.57442,211.2413172,99.88057,771.2145615,306.8169122
08/11/2018 08:00,602.5065495,390.6429206,1703.910142,1411.805572,814.4259099,1863.198646,1913.881036,1792.267229,212.0979181,185.1078958,1018.837884,284.973347
08/11/2018 09:00,609.2903878,441.0317864,2118.299109,1287.133663,867.4092792,2334.83283,2323.935168,1335.225738,240.1796849,91.67417154,1292.038344,336.1659503
08/11/2018 10:00,532.1585693,916.9069652,2331.94771,1586.054779,764.6135457,2259.786986,2416.412196,1248.043763,243.2843724,127.0515073,1496.866893,322.1129058
08/11/2018 11:00,664.4821849,601.3351089,2321.304397,1483.799219,711.5813892,2313.526412,2219.067916,1305.053815,247.0881854,129.5115043,1274.28526,191.1584159
08/11/2018 12:00,746.1511528,1483.154793,2386.734372,2133.920396,701.8705374,2267.269923,2238.738316,1398.870046,169.1743526,168.6768342,1085.928595,137.8357362
08/11/2018 13:00,797.3268155,1094.567426,2118.530358,2070.249716,733.1989701,2147.317618,2374.627247,1287.675228,198.5017707,183.6313593,794.9875138,244.913828
08/11/2018 14:00,347.4140885,896.3200314,1881.985248,1752.351695,674.539416,1780.81891,2143.603447,1003.931211,359.7347248,150.0260506,927.0705915,288.9938198
08/11/2018 15:00,370.7266259,1157.365887,2104.21382,2194.444354,734.0263705,1956.044565,1984.626172,1379.407597,296.3396683,180.2252601,997.2819333,247.8255174
08/11/2018 16:00,373.4720161,782.6520306,2068.948663,2416.853882,746.7985771,2202.78654,2231.632991,1496.064374,445.0767994,166.05731,873.1422501,210.841287
08/11/2018 17:00,369.6634268,664.4163647,2718.586629,2268.323745,692.4488105,1903.148331,2059.426244,1728.274029,216.0027812,144.4495394,970.5596368,229.9308288
08/11/2018 18:00,343.3479185,856.5163352,2445.094096,2645.613737,599.5120395,1855.359145,1829.389332,1870.051516,183.8963773,165.9384626,976.4180065,265.973754
08/11/2018 19:00,421.1144316,509.44308,2681.964579,2146.076811,577.2068395,2133.815859,1983.640374,2042.710082,216.5890714,339.1187362,933.7916939,179.8647772
08/11/2018 20:00,446.8126797,513.5171213,2867.156322,1500.958415,592.5835272,1995.199141,2032.744948,2217.762539,371.6338895,144.556633,896.3490752,203.9517668
08/11/2018 21:00,544.4267979,973.4348832,3214.074864,2469.150408,629.3895967,1845.40703,1945.043569,2200.719352,706.9780707,135.0294243,752.6827191,423.2586802
08/11/2018 22:00,439.3571382,956.4220379,3495.177943,2049.40972,1158.603596,2285.252178,2090.766984,3055.438175,648.4238969,176.734171,852.4226833,305.7091551
08/11/2018 23:00,704.8486763,748.528382,3069.014277,2165.134738,1148.956514,2352.148948,2119.433385,2304.612939,375.7186137,122.9114367,1103.710634,231.231351
09/11/2018 00:00,1444.042922,982.5737101,4418.535457,2234.200186,1295.973272,2148.625204,2024.189134,2380.55371,643.3101139,152.1836753,1281.738725,299.969869
09/11/2018 01:00,1446.093109,898.4489088,3825.378507,2563.485902,1388.547708,2230.735745,2370.961949,1651.247083,522.6761117,166.2609904,783.4570452,238.5422833
09/11/2018 02:00,1632.695923,301.2577888,3790.275321,1950.582396,1240.941945,2396.036641,2570.947311,1586.398841,468.6094247,379.9522823,857.9115536,266.9334718
09/11/2018 03:00,1228.640959,895.3157365,3173.010188,2050.717024,1255.454622,2289.760757,2383.983904,1837.594898,321.5164579,499.4047972,1066.973925,134.2582413
09/11/2018 04:00,616.4170445,640.2295264,2701.222054,2570.175128,1337.380294,2043.997948,2117.375828,1579.755259,328.5703904,571.2942492,794.9784513,240.0398872
09/11/2018 05:00,720.6455789,665.4752585,3383.906139,2215.364056,1525.918183,2021.127191,2070.992031,1775.429398,240.0818664,518.6035072,690.2957612,188.5306074
09/11/2018 06:00,438.9961209,1114.341652,2925.325065,2468.506294,1229.797166,2206.837272,2085.461743,1986.54103,240.6982576,379.4092884,977.3264445,189.577929
09/11/2018 07:00,450.0825783,836.6602179,2761.838459,3132.406017,1022.345833,1797.8255,1831.225035,1875.740001,279.3082966,305.5026101,1522.72402,230.4192864
09/11/2018 08:00,393.9490292,583.6146013,3500.555699,2511.142995,951.8785234,1666.343899,1731.756463,2119.556412,505.1779553,263.3112078,1478.724045,262.0671909
09/11/2018 09:00,425.1610924,371.1982579,3192.523721,2330.069993,795.5249002,1583.800842,1738.61585,2005.192623,440.4458681,305.7064492,1359.16132,220.2669406
09/11/2018 10:00,360.8907742,352.2434304,2899.87321,2136.922122,636.6035095,1729.531729,1766.806481,1824.189963,237.716218,336.4944332,807.0212769,259.1641372
09/11/2018 11:00,401.95305,970.2670108,2910.656531,3127.874848,830.5343324,1755.095528,1694.716753,1743.872691,326.7701429,295.0833894,863.6307567,317.749182
09/11/2018 12:00,492.6886254,1043.031472,3241.465127,3318.679209,864.8728209,1594.199993,1689.118649,1938.903222,301.0639421,398.8937435,1019.0786,248.18568
09/11/2018 13:00,408.4847321,978.1937646,2904.234327,2072.591485,889.7932671,1620.62935,1622.996537,1684.175883,324.9892999,409.0418843,1078.684202,233.3615357
09/11/2018 14:00,356.1248425,896.7546747,2208.243778,2141.726588,723.3650231,1707.080349,1854.217594,1679.458307,383.2499355,509.8791852,1605.426398,221.2782234
09/11/2018 15:00,390.363477,1245.789903,2246.277577,2866.734356,745.6664206,1886.458677,1943.147331,2173.705627,350.8325729,520.2656877,1098.652827,227.0623429
09/11/2018 16:00,309.1300661,991.6688049,2035.180995,2926.572048,1115.520383,1838.098221,1961.832836,1757.865821,387.4363685,579.2976311,1441.485064,249.4929845
09/11/2018 17:00,461.5336599,1535.364996,2585.966113,2738.556581,915.5291007,1697.861385,1808.26214,1693.521132,351.9237602,496.1590049,1028.094439,260.650238
09/11/2018 18:00,551.3541908,1625.872824,2560.718773,3152.765575,1231.894621,1789.76252,1648.610764,1903.226064,264.9385693,545.1291284,889.8057382,309.8580039
09/11/2018 19:00,660.5963929,1155.743365,2454.756573,3061.517423,959.4812564,1624.131674,1639.175244,2266.782677,197.2254316,665.4185483,1191.264919,196.1155035
09/11/2018 20:00,697.989183,1273.985584,2835.508353,3269.359504,1075.708655,1598.52176,1719.743476,2220.435321,148.6189494,435.1030428,1328.508217,313.6985619
09/11/2018 21:00,381.6355067,1130.224714,2378.756655,3304.12414,1033.87198,1600.480501,1602.349558,1955.706795,194.9013371,160.8317717,1259.555521,252.9421155
09/11/2018 22:00,618.8466764,762.5144803,2901.15095,3300.17664,1193.373957,1806.397449,1714.138444,1661.993918,286.8905417,247.2549461,992.296135,216.7631431
09/11/2018 23:00,689.1998519,1218.576291,2689.432695,3431.560155,1109.467277,1614.413113,1508.257347,1701.531821,310.8132803,201.565916,931.4768705,256.1801166
10/11/2018 00:00,499.7788704,1104.494349,2126.074014,2858.238932,1062.607496,1622.707269,1601.000327,1899.769082,209.9617156,246.1710929,983.315419,218.6480928
10/11/2018 01:00,343.566681,1215.778107,2303.240933,3122.620136,1103.619683,1636.517297,1699.308006,2400.548144,211.8997094,286.2976197,1072.199153,315.2978193
10/11/2018 02:00,421.7049646,1431.458553,2276.898308,3267.243584,1153.811051,1714.483142,1662.086302,2441.266832,299.2781909,186.9098311,1209.417483,216.9215691
10/11/2018 03:00,796.5628384,1072.734246,2833.368285,2543.429668,1076.317773,1545.81211,1519.535062,1824.900898,300.9837288,224.787444,1545.790905,393.1034087
10/11/2018 04:00,920.4611411,869.6813358,2803.256251,2542.173086,931.9415783,1899.289936,2339.985299,1884.906577,365.2958278,204.16846,1304.435065,744.0366697
10/11/2018 05:00,805.0388543,609.4520913,2527.107737,2055.346747,1000.349393,1834.485826,2297.045389,1838.814106,252.2944026,201.7502962,1154.756359,970.5773958
10/11/2018 06:00,415.1058532,936.1137268,2697.137795,2012.202543,847.261904,1887.354011,1966.41824,2550.491437,318.711155,219.1616518,1178.041069,861.1112746
10/11/2018 07:00,309.4322995,1383.339638,3778.686629,2793.799546,986.4485211,1582.433215,1811.099282,2921.798497,219.4452491,248.64664,1090.055716,796.4817659
10/11/2018 08:00,292.4375019,1130.076256,4784.14493,2788.256226,879.5839339,1844.622477,2111.944858,2528.470319,247.0748768,228.1140817,1121.131161,798.5557672
10/11/2018 09:00,334.6011062,773.8131455,3805.391179,2575.668454,713.3287559,2092.384284,2074.373368,2002.531928,332.8665581,238.6869482,1141.214516,439.78678
10/11/2018 10:00,416.8463449,1058.79672,4921.823117,2857.312002,832.8794034,2121.225433,2201.104982,1664.019074,351.392144,219.7698587,1226.421264,483.9584506
10/11/2018 11:00,616.2709645,828.2479746,2505.786692,2931.121732,906.9155804,2297.008653,2206.016115,1760.301383,477.4325167,241.1831583,2225.221721,169.4375107
10/11/2018 12:00,561.7198798,646.5645147,2062.105899,2891.279312,805.6891621,2090.622953,2196.835641,1911.544157,383.894591,260.9527488,1367.680217,151.544278
10/11/2018 13:00,603.9810628,609.8633589,2671.991088,2671.323834,748.4123886,1894.689164,2302.312811,1937.944162,587.6959298,310.8918851,1057.677224,169.90344
10/11/2018 14:00,567.7987305,314.9405887,3152.502445,2769.531512,692.6148953,1804.018143,1911.748787,1956.789291,445.0207324,299.3420209,1005.490552,249.0910319
10/11/2018 15:00,736.3488384,713.5315453,2922.655416,2801.951475,944.6833245,1726.361243,1924.171397,2025.458077,519.968922,358.402733,939.9307131,188.8331396
10/11/2018 16:00,814.8801191,509.1368904,3356.324814,3066.695518,908.9447394,2098.765634,2185.920125,2115.61572,460.6708524,313.6666116,1313.476465,237.9133036
10/11/2018 17:00,463.0912029,839.8054607,2551.195669,2972.050237,986.8484784,2379.147463,2491.41187,1631.865174,525.9112255,302.065633,1331.09266,223.9659013
10/11/2018 18:00,488.8239481,1298.96746,2784.645273,3483.927351,983.8547673,2543.464646,2575.84859,1841.403461,576.124562,313.1316692,1153.804475,295.8793747
10/11/2018 19:00,498.8967392,992.8933363,2946.646814,2964.743521,872.6027325,1864.490187,2023.563995,1780.019779,574.0128039,218.3982343,1203.125654,332.8783602
10/11/2018 20:00,407.0259747,1251.35998,2568.481671,3705.825044,885.1971611,2133.477516,1968.455203,1731.428768,486.6728249,174.8944793,1210.894604,389.0151676
10/11/2018 21:00,517.7131,972.0494281,2649.342581,3170.944369,1039.597477,2306.122665,2007.344332,1964.37441,603.8019954,149.6062824,1114.194663,244.3372565
10/11/2018 22:00,672.9952312,1221.123569,2549.716214,3199.121489,990.0641974,1754.693297,1755.231513,1709.722205,355.7323674,142.7830176,999.121278,253.5840044
10/11/2018 23:00,778.7444119,1142.619669,3167.685291,3124.484439,809.1735909,1834.729143,1349.818562,1593.316828,405.750854,185.5254882,1011.759415,688.0989198
11/11/2018 00:00,710.0538813,499.149744,3161.918181,2395.430787,939.8413071,1515.066637,1502.847973,1921.556018,477.6262429,119.912465,1216.89991,523.5793519
11/11/2018 01:00,669.5145262,359.2669739,3022.246203,2101.822175,801.2249217,1541.944887,1409.451473,2149.193112,440.9479799,168.6133881,1132.893234,226.0511842
11/11/2018 02:00,874.6406578,360.9542715,3545.652747,1718.513236,714.6323998,1268.464561,1311.945068,2109.895786,389.6368226,155.5324131,1178.327112,210.4442201
11/11/2018 03:00,894.8577974,597.6669937,3520.83924,2223.086101,831.5998562,1319.874898,1440.661377,1966.132735,476.3148422,154.91449,983.4663,183.6273492
11/11/2018 04:00,581.6522239,588.7547447,3065.032016,1861.59229,786.0647237,1256.217659,1400.108826,2128.268682,463.2857706,120.0708465,930.405637,253.9798753
11/11/2018 05:00,634.4757585,605.4927959,3088.054228,2407.995075,729.8847399,1117.155767,1179.235412,2145.811871,658.3903162,164.4209206,1075.271074,186.8231093
11/11/2018 06:00,603.9636837,764.2862509,2596.264069,2214.803263,849.5621373,1070.700732,1129.310093,2436.306235,519.2947135,171.8795893,1241.410346,214.2842753
11/11/2018 07:00,537.9492565,1006.71997,2171.008571,2356.892513,836.5974638,1165.89504,1629.174152,2121.063097,609.8965066,172.1355222,1309.011722,187.3811413
11/11/2018 08:00,544.0704441,1530.03149,2310.446269,2648.944065,982.572814,1242.022353,1317.48831,2041.413914,452.4936771,148.3327031,1405.964388,202.4598141
11/11/2018 09:00,640.7976339,1283.924995,2513.586552,2391.814555,848.0231905,1249.607392,1380.489617,2074.220475,669.2140089,147.5179633,1446.490921,220.4424443
11/11/2018 10:00,643.4364383,817.2625836,2663.581923,2091.663055,732.4743663,1209.637566,1361.329191,2320.51733,501.257797,140.8859228,1382.985672,208.574901
11/11/2018 11:00,690.8562526,600.4050571,3283.360684,1707.054638,763.448993,1769.45649,2016.42013,1805.722684,373.1488472,176.2387081,1219.869584,121.3950111
11/11/2018 12:00,654.0979412,583.0315497,3468.969951,2231.497384,996.0527878,1604.544985,1777.148205,1872.594311,872.0730364,154.3381621,1329.679509,128.9722257
11/11/2018 13:00,630.1953243,1045.759878,3144.660197,3061.320214,951.3964132,1477.868577,1658.25667,2016.78215,814.6206191,131.6853525,1246.231713,186.4602341
11/11/2018 14:00,420.657988,1353.58393,2904.434067,3412.033086,793.2794902,1715.150411,1799.393541,1923.673005,742.2215987,159.6468543,1100.306454,211.5194327
11/11/2018 15:00,384.8044015,621.6398668,2882.270911,2834.9652,871.9775561,1291.225034,1348.051416,2041.44681,905.4527528,116.1363336,954.2185366,1268.880336
11/11/2018 16:00,399.170874,478.8089222,2854.222937,2754.378413,862.8045835,1170.282938,1451.286394,2206.900769,470.1855411,108.5464518,777.1240515,1404.974561
11/11/2018 17:00,373.7375351,390.0258669,1938.197924,2274.050136,868.4602743,1363.7634,2190.287239,1928.964047,665.4669814,154.3213696,799.0849059,754.2928547
11/11/2018 18:00,495.5805716,298.3717929,1581.124406,2121.183184,821.3137182,1428.440285,2155.423113,1840.573543,655.6033195,222.9020964,640.6847837,780.2097005
11/11/2018 19:00,422.5246856,457.1938714,2045.070098,2303.948319,848.5306959,1519.558169,1697.934223,1838.643536,630.8424719,242.7553682,673.1385961,523.5962792
11/11/2018 20:00,443.1210694,613.0745178,2534.89608,2380.456386,983.0985782,1615.586922,1660.411552,1862.483415,426.1212179,236.165932,620.0746337,159.0101928
11/11/2018 21:00,470.8569616,852.084985,2382.603005,2959.745159,931.3383508,1256.77018,1280.67717,2129.411862,545.0862635,210.2963968,631.477318,160.8285847
